scraped_at,link,title,useful_area,m2_value,neighborhood,city,rooms,suites,parking,total_area,floor,condo_value,iptu,price,transaction_type
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-300-bloco-d-765271,SQSW 300 Bloco D,200.08,14994.0,SUDOESTE,BRASÍLIA,4,4,2,311.66,4,2621.0,3679.0,3000000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-taguatinga-norte-taguatinga-df-cnb-10-725879,CNB 10,113.7,6596.0,TAGUATINGA NORTE,TAGUATINGA,2,2,2,0.0,0,869.0,1481.0,750000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-413-bloco-o-753953,SQS 413 Bloco O,49.0,9489.0,ASA SUL,BRASÍLIA,2,1,0,96.0,0,330.0,984.0,465000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-a-752119,SQNW 307 Bloco A,100.0,15100.0,NOROESTE,BRASÍLIA,2,2,2,0.0,2,0.0,0.0,1510000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-33-746302,Rua 33  - Residencial Noblesse,151.0,9139.0,SUL,ÁGUAS CLARAS,3,3,2,170.0,0,1500.0,0.0,1380000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-ii-guara-df-area-especial-4-modulo-e-756828,Área Especial 4 Módulo E,91.0,12087.0,GUARA II,GUARÁ,3,1,2,92.0,0,780.0,0.0,1100000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-avenida-das-castanheiras-759453,Avenida das Castanheiras,78.0,8012.0,NORTE,ÁGUAS CLARAS,3,1,1,0.0,0,0.0,0.0,625000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-208-bloco-g-751867,SQS 208 Bloco G,85.0,11764.0,ASA SUL,BRASÍLIA,2,1,1,0.0,0,900.0,0.0,1000000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-409-765688,SQN 409,95.0,9000.0,ASA NORTE,BRASÍLIA,4,1,0,95.0,0,573.0,0.0,855000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-416-769650,SQS 416,77.0,11038.0,ASA SUL,BRASÍLIA,3,0,0,77.0,0,360.0,152.0,850000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-303-769623,SQNW 303,97.68,16072.0,NOROESTE,BRASÍLIA,3,1,2,97.68,0,1048.0,0.0,1570000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-norte-samambaia-df-qr-208-773783,QR 208,46.9,5522.0,SAMAMBAIA NORTE,SAMAMBAIA,2,0,1,46.9,8,461.0,0.0,259000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-industrial-taguatinga-df-qi-24-lotes-14-a-27-776001,QI 24 LoteS 14 A 27,49.76,7335.0,SETOR INDUSTRIAL,TAGUATINGA,2,0,1,0.0,17,356.0,0.0,365000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-qmsw-4-lote-6-774469,QMSW 4 Lote 6,29.0,13241.0,SUDOESTE,BRASÍLIA,1,1,0,45.0,0,200.0,868.0,384000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-taguatinga-sul-taguatinga-df-csg-3-771572,CSG 3  - Tagua Life,46.64,7482.0,TAGUATINGA SUL,TAGUATINGA,1,1,2,0.0,8,379.0,0.0,349000.0,sale
2023-07-28 16:49:11,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-avenida-parque-aguas-claras-quadra-301-area-especial-s-n-719090,Avenida Parque Águas Claras Quadra 301 Área Especial s/n  - Residencial Luna Park,30.0,9000.0,NORTE,ÁGUAS CLARAS,1,1,1,42.0,0,430.0,0.0,270000.0,sale
2023-07-28 16:49:12,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-408-bloco-a-695410,SQS 408 Bloco A,60.0,10333.0,ASA SUL,BRASÍLIA,2,0,0,60.0,3,450.0,1156.0,620000.0,sale
2023-07-28 16:49:12,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-quadra-205-754805,Quadra 205,510.0,8774.0,SUL,ÁGUAS CLARAS,4,3,4,0.0,0,3844.0,4213.0,4475000.0,sale
2023-07-28 16:49:12,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-215-737207,SQS 215,118.0,13050.0,ASA SUL,BRASÍLIA,3,1,1,118.0,0,1026.0,0.0,1540000.0,sale
2023-07-28 16:49:12,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-211-747114,SQN 211,66.0,12196.0,ASA NORTE,BRASÍLIA,2,0,1,0.0,0,750.0,0.0,805000.0,sale
2023-07-28 16:49:12,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-410-756005,SQS 410,86.0,9069.0,ASA SUL,BRASÍLIA,3,0,0,86.0,0,540.0,272.0,780000.0,sale
2023-07-28 16:49:12,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-e-748202,SQNW 110 Bloco E,134.0,14477.0,NOROESTE,BRASÍLIA,4,3,2,0.0,0,0.0,0.0,1940000.0,sale
2023-07-28 16:49:12,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-607061,SQNW 110,227.0,11409.0,NOROESTE,BRASÍLIA,4,4,3,343.12,6,0.0,0.0,2590000.0,sale
2023-07-28 16:49:12,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-norte-aguas-claras-df-rua-26-745030,Rua 26,145.0,9310.0,NORTE,ÁGUAS CLARAS,4,4,4,145.0,0,1500.0,1696.0,1350000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-jacaranda-755668,Avenida Jacarandá  - Spot Apartments Hplus Long Stay,32.0,9375.0,SUL,ÁGUAS CLARAS,1,1,1,32.0,0,546.0,556.0,300000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-jardins-mangueiral-brasilia-df-qc-6-758827,QC 6,46.0,6630.0,JARDINS MANGUEIRAL,BRASÍLIA,2,0,1,46.0,0,350.0,548.0,305000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-qmsw-4-319636,QMSW 4,32.0,10312.0,SUDOESTE,BRASÍLIA,1,0,1,65.0,0,572.0,2140.0,330000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-i-guara-df-qi-5-752133,QI 5,72.0,5902.0,GUARA I,GUARÁ,3,1,2,102.0,0,420.0,0.0,425000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-j-755319,SQNW 110 Bloco J,194.0,15412.0,NOROESTE,BRASÍLIA,3,3,3,313.0,0,2246.0,4944.0,2990000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-409-bloco-c-710243,SQN 409 Bloco C,96.0,9791.0,ASA NORTE,BRASÍLIA,4,1,0,96.0,0,432.0,134.0,940000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-36-755098,Rua 36  - Residencial Chateau Valois,77.0,11428.0,SUL,ÁGUAS CLARAS,3,2,2,0.0,0,650.0,900.0,880000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-33-445245,Rua 33  - Residencial Evolution,103.0,8543.0,SUL,ÁGUAS CLARAS,3,1,2,237.0,6,820.0,0.0,880000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-rua-37-685507,Rua 37  - Mirante Prime Residence,58.0,9293.0,SUL,ÁGUAS CLARAS,2,1,1,58.0,0,670.0,0.0,539000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-ii-guara-df-area-especial-04-lotes-e-f-656754,Area Especial 04 Lotes E F,92.0,10217.0,GUARA II,GUARÁ,3,1,2,120.0,0,620.0,850.0,940000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-lago-norte-brasilia-df-ca-09-704865,CA 09,53.0,10283.0,LAGO NORTE,BRASÍLIA,2,0,1,53.0,0,569.0,499.0,545000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-3-734359,Rua 3  - Edifício Morada Nova,155.0,7419.0,NORTE,ÁGUAS CLARAS,3,2,2,265.0,14,1100.0,0.0,1150000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-quadra-103-654236,Quadra 103  - Residencial Orquideas,141.25,7072.0,NORTE,ÁGUAS CLARAS,3,1,2,165.0,0,959.0,959.0,999000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-smas-trecho-1-c-723046,SMAS Trecho 1 C,107.0,14485.0,PARK SUL,BRASÍLIA,3,1,2,107.0,0,1200.0,0.0,1550000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-303-bloco-b-592793,SQS 303 Bloco B,170.0,12941.0,ASA SUL,BRASÍLIA,4,1,1,0.0,0,0.0,0.0,2200000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-quadra-105-736517,Quadra 105,144.0,6180.0,NORTE,ÁGUAS CLARAS,3,1,1,170.0,0,870.0,2500.0,890000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-das-araucarias-740346,Avenida das Araucárias  - Condomínio Acqua Village,37.0,10540.0,SUL,ÁGUAS CLARAS,1,0,1,0.0,0,325.0,500.0,390000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-36-735860,Rua 36,160.0,8125.0,NORTE,ÁGUAS CLARAS,2,1,2,160.0,0,865.0,1539.0,1300000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-107-703773,SQNW 107,101.0,15346.0,NOROESTE,BRASÍLIA,3,1,2,101.0,0,816.0,0.0,1550000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-208-503611,SQN 208,129.0,16201.0,ASA NORTE,BRASÍLIA,4,3,2,240.0,3,1250.0,2224.0,2090000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-guara-ii-guara-df-area-especial-02-modulo-c-730253,Área Especial 02 Módulo C,38.0,6973.0,GUARA II,GUARÁ,1,0,0,38.0,0,360.0,0.0,265000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-sul-taguatinga-df-csb-10-735408,CSB 10,69.0,7971.0,TAGUATINGA SUL,TAGUATINGA,3,1,1,69.0,0,609.0,0.0,550000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-739994,SQNW 307,84.0,14523.0,NOROESTE,BRASÍLIA,2,2,2,84.0,0,0.0,0.0,1220000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-ii-guara-df-qi-27-lote-7-9-657092,QI 27 Lote 7/9,60.0,9083.0,GUARA II,GUARÁ,3,0,1,60.0,0,559.0,0.0,545000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-novo-cruzeiro-df-shces-quadra-1311-633901,SHCES Quadra 1311,46.0,9782.0,NOVO,CRUZEIRO,2,0,0,67.0,0,300.0,0.0,450000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-quadra-103-745228,Quadra 103  - Residencial Mozart,125.0,7592.0,NORTE,ÁGUAS CLARAS,3,1,1,125.0,0,950.0,0.0,949000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-20-737128,Rua 20,33.0,9242.0,NORTE,ÁGUAS CLARAS,1,1,1,33.0,0,306.0,128.0,305000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-408-745031,SQS 408,82.0,9012.0,ASA SUL,BRASÍLIA,3,1,0,82.0,0,800.0,276.0,739000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-quadra-104-745048,Quadra 104  - Residencial Real Brasil,82.0,8780.0,NORTE,ÁGUAS CLARAS,3,1,2,0.0,0,658.0,1100.0,720000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-105-bloco-a-748147,SQSW 105 Bloco A,117.0,13247.0,SUDOESTE,BRASÍLIA,4,1,2,0.0,6,920.0,2500.0,1550000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-quadra-107-444790,Quadra 107,33.0,8787.0,NORTE,ÁGUAS CLARAS,1,0,1,0.0,0,327.0,723.0,290000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-11-113047,SGCV Lote 11,26.0,9807.0,PARK SUL,BRASÍLIA,1,0,0,0.0,0,0.0,0.0,255000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-33-705411,Rua 33  - Residencial Noblesse,153.0,9477.0,SUL,ÁGUAS CLARAS,3,3,2,156.0,11,1000.0,0.0,1450000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-4-749096,Rua 4,101.0,8564.0,SUL,ÁGUAS CLARAS,3,1,2,101.0,0,710.0,1307.0,865000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-sgan-914-748047,SGAN 914,29.0,8931.0,ASA NORTE,BRASÍLIA,1,0,1,29.0,0,264.0,418.0,259000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-405-618843,SQS 405,81.0,10308.0,ASA SUL,BRASÍLIA,3,2,0,81.0,0,450.0,0.0,835000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-20-750264,Rua 20  - Green Park Center,37.0,8513.0,NORTE,ÁGUAS CLARAS,1,1,1,0.0,0,328.0,650.0,315000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-205-697589,SQS 205,88.0,11136.0,ASA SUL,BRASÍLIA,3,0,0,0.0,0,0.0,0.0,980000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-octogonal-brasilia-df-aos-01-709933,AOS 01,65.0,11538.0,OCTOGONAL,BRASÍLIA,2,1,0,0.0,0,898.0,0.0,750000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-das-araucarias-706203,Avenida das Araucárias  - Blend Apartments Hplus Long Stay,32.0,9375.0,SUL,ÁGUAS CLARAS,1,1,1,0.0,9,500.0,460.0,300000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-avenida-das-castanheiras-689016,Avenida das Castanheiras,51.0,8235.0,NORTE,ÁGUAS CLARAS,2,1,1,99.0,0,600.0,800.0,420000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-sqnw-307-bloco-c-709926,SQNW 307 Bloco C,30.0,14666.0,NOROESTE,BRASÍLIA,1,0,0,0.0,1,320.0,0.0,440000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-209-bloco-g-631205,SQN 209 Bloco G,139.36,10691.0,ASA NORTE,BRASÍLIA,3,1,1,139.36,0,1210.0,2340.0,1490000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-avenida-sibipiruna-687753,Avenida Sibipiruna,119.0,9117.0,SUL,ÁGUAS CLARAS,4,2,2,149.0,0,820.0,1200.0,1085000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-414-bloco-p-715854,SQS 414 Bloco P,90.87,9133.0,ASA SUL,BRASÍLIA,3,0,0,0.0,1,550.0,1309.0,830000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-i-718921,SQNW 108 Bloco I,77.13,14715.0,NOROESTE,BRASÍLIA,2,1,2,77.13,4,866.0,2303.0,1135000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-4-701481,Rua 4,101.2,7895.0,SUL,ÁGUAS CLARAS,3,1,2,180.0,0,0.0,0.0,799000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-30-715142,Rua 30  - Residencial Milena Baqui Muniz,56.0,7946.0,NORTE,ÁGUAS CLARAS,1,1,1,0.0,0,521.0,913.0,445000.0,sale
2023-07-28 16:49:13,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-37-715158,Rua 37  - Residencial San Lorenzo,67.02,10071.0,NORTE,ÁGUAS CLARAS,2,1,2,0.0,0,756.0,1029.0,675000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-10-631425,SGCV Lote 10  - Venice Park Hplus Long Stay,75.51,10329.0,PARK SUL,BRASÍLIA,1,1,2,218.0,10,0.0,0.0,780000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-avenida-das-castanheiras-592008,Avenida das Castanheiras,67.0,7983.0,NORTE,ÁGUAS CLARAS,2,0,1,120.0,0,490.0,0.0,534900.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-f-452167,SQNW 108 Bloco F,78.0,13205.0,NOROESTE,BRASÍLIA,2,1,1,0.0,0,652.0,2214.0,1030000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-bloco-e-712294,SQS 403 Bloco E,77.0,10259.0,ASA SUL,BRASÍLIA,3,0,0,77.0,0,360.0,167.0,790000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-13-735185,SGCV Lote 13  - Vista Park Sul Hplus Long Stay,26.76,12705.0,PARK SUL,BRASÍLIA,1,0,1,39.83,4,559.0,747.0,340000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-quadra-203-728639,Quadra 203  - Residencial Portal das Andorinhas,156.0,7628.0,SUL,ÁGUAS CLARAS,4,1,3,239.0,0,980.0,2500.0,1190000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-9-669558,Rua 9,81.0,8827.0,NORTE,ÁGUAS CLARAS,3,1,2,81.0,0,680.0,1300.0,715000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-24-590011,Rua 24,81.0,7901.0,NORTE,ÁGUAS CLARAS,3,1,1,81.0,0,617.0,0.0,640000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-714008,SQNW 108,74.6,14477.0,NOROESTE,BRASÍLIA,2,1,2,74.6,0,0.0,0.0,1080000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-riacho-fundo-riacho-fundo-df-ac-01-704363,AC 01,66.0,6439.0,RIACHO FUNDO,RIACHO FUNDO,3,1,1,0.0,0,485.0,0.0,425000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-303-719421,SQNW 303,279.0,13548.0,NOROESTE,BRASÍLIA,3,3,4,0.0,0,2272.0,0.0,3780000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-ccsw-4-720296,CCSW 4,35.0,15000.0,SUDOESTE,BRASÍLIA,1,0,1,0.0,4,461.0,0.0,525000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-norte-aguas-claras-df-alameda-das-acacias-quadra-107-697099,Alameda das Acácias Quadra 107  - Riviera Dei Fiori Park Life,168.0,11250.0,NORTE,ÁGUAS CLARAS,4,3,3,0.0,0,0.0,0.0,1890000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-37-667421,Rua 37,30.0,10000.0,NORTE,ÁGUAS CLARAS,1,0,0,30.0,0,256.0,334.0,300000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-avenida-das-araucarias-737332,Avenida das Araucárias,236.0,9110.0,SUL,ÁGUAS CLARAS,3,2,3,236.0,0,2150.0,1893.0,2150000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-quadra-203-737394,Quadra 203,109.0,8807.0,SUL,ÁGUAS CLARAS,3,1,2,109.0,0,1042.0,1228.0,960000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-10-659857,SGCV Lote 10  - Venice Park Hplus Long Stay,26.16,15316.0,PARK SUL,BRASÍLIA,1,0,0,62.75,0,0.0,0.0,400684.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-h-661265,SQNW 311 Bloco H,108.9,15139.0,NOROESTE,BRASÍLIA,3,1,2,195.27,0,0.0,0.0,1648695.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-g-660398,SQNW 111 Bloco G,173.14,16958.0,NOROESTE,BRASÍLIA,4,4,7,325.18,0,0.0,0.0,2936271.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-10-661226,SGCV Lote 10  - Venice Park Hplus Long Stay,32.56,13232.0,PARK SUL,BRASÍLIA,1,0,0,74.27,0,0.0,0.0,430850.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-g-660406,SQNW 111 Bloco G,292.27,13548.0,NOROESTE,BRASÍLIA,4,4,4,502.45,0,0.0,0.0,3959926.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-j-660418,SQNW 106 Bloco J,224.32,12511.0,NOROESTE,BRASÍLIA,4,2,3,419.52,0,0.0,0.0,2806565.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-25-640734,Rua 25,62.0,8548.0,NORTE,ÁGUAS CLARAS,2,1,1,62.0,16,580.0,0.0,530000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-h-661193,SQNW 311 Bloco H,214.0,11467.0,NOROESTE,BRASÍLIA,2,1,2,339.42,0,0.0,0.0,2453989.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-park-sul-brasilia-df-sgcv-lote-10-661248,SGCV Lote 10  - Venice Park Hplus Long Stay,60.57,11395.0,PARK SUL,BRASÍLIA,1,0,1,152.59,0,0.0,0.0,690202.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-industrial-taguatinga-df-qi-24-672105,QI 24,53.0,5490.0,SETOR INDUSTRIAL,TAGUATINGA,2,1,1,84.0,7,0.0,0.0,291000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-norte-taguatinga-df-setor-sagoca-lote-2---residencial-esplanada-689545,Setor SAGOCA Lote 2   Residencial Esplanada,62.28,6502.0,TAGUATINGA NORTE,TAGUATINGA,3,1,1,62.28,0,434.0,0.0,405000.0,sale
2023-07-28 16:49:14,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sgan-914-602727,SGAN 914,34.0,10000.0,ASA NORTE,BRASÍLIA,1,0,1,0.0,1,440.0,0.0,340000.0,sale
